state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Kerala,Palakad,Palakkad,Banana,Nendra Bale,15/01/2021,1600,2600,2200
Kerala,Palakad,Palakkad,Banana,Nendra Bale,15/01/2021,1900,2900,2500
Kerala,Palakad,Palakkad,Banana,Palayamthodan,15/01/2021,2100,3000,2600
Kerala,Palakad,Palakkad,Banana,Poovan,15/01/2021,3600,4600,4200
Kerala,Palakad,Palakkad,Beetroot,Beetroot,15/01/2021,2000,2500,2300
Kerala,Palakad,Palakkad,Bengal Gram(Gram)(Whole),Average (Whole),15/01/2021,6000,7000,6600
Kerala,Palakad,Palakkad,Bhindi(Ladies Finger),Bhindi,15/01/2021,5500,7000,6300
Kerala,Palakad,Palakkad,Bitter gourd,Bitter Gourd,15/01/2021,2600,3200,3000
Kerala,Palakad,Palakkad,Black Gram (Urd Beans)(Whole),Black Gram (Whole),15/01/2021,10000,12000,11100
Kerala,Palakad,Palakkad,Black Gram (Urd Beans)(Whole),Black Gram Dal,15/01/2021,11800,13000,12500
Kerala,Palakad,Palakkad,Bottle gourd,Bottle Gourd,15/01/2021,1800,2200,2100
Kerala,Palakad,Palakkad,Brinjal,Brinjal,15/01/2021,2500,3000,2800
Kerala,Palakad,Palakkad,Cabbage,Cabbage,15/01/2021,1000,1500,1300
Kerala,Palakad,Palakkad,Capsicum,Capsicum,15/01/2021,4000,4500,4300
Kerala,Palakad,Palakkad,Carrot,Carrot,15/01/2021,3000,3500,3300
Kerala,Palakad,Palakkad,Cauliflower,Cauliflower,15/01/2021,1800,2200,2100
Kerala,Palakad,Palakkad,Chili Red,Red,15/01/2021,14000,16000,15100
Kerala,Palakad,Palakkad,Cluster beans,Cluster Beans,15/01/2021,2500,3000,2800
Kerala,Palakad,Palakkad,Colacasia,Other,15/01/2021,3000,3500,3300
Kerala,Palakad,Palakkad,Cowpea (Lobia/Karamani),Cowpea (Whole),15/01/2021,7000,8000,7600
Kerala,Palakad,Palakkad,Cowpea(Veg),Cowpea (Veg),15/01/2021,4500,5000,4800
Kerala,Palakad,Palakkad,Cucumbar(Kheera),Cucumbar,15/01/2021,1700,2000,1900
Kerala,Palakad,Palakkad,Drumstick,Drumstick,15/01/2021,12200,13000,12700
Kerala,Palakad,Palakkad,Elephant Yam (Suran),Other,15/01/2021,1300,2000,1700
Kerala,Palakad,Palakkad,French Beans (Frasbean),Other,15/01/2021,5000,6000,5600
Kerala,Palakad,Palakkad,Garlic,Garlic,15/01/2021,11000,12000,11600
Kerala,Palakad,Palakkad,Ginger(Green),Green Ginger,15/01/2021,2700,3200,3000
Kerala,Palakad,Palakkad,Green Avare (W),Green Avare (W),15/01/2021,3500,4000,3800
Kerala,Palakad,Palakkad,Green Chilli,Green Chilly,15/01/2021,5000,5500,5300
Kerala,Palakad,Palakkad,Green Gram (Moong)(Whole),Green (Whole),15/01/2021,9500,11000,10300
Kerala,Palakad,Palakkad,Green Gram (Moong)(Whole),Green Gram Dhall-I,15/01/2021,11000,12000,11600
Kerala,Palakad,Palakkad,Green Peas,Green Peas,15/01/2021,13000,15000,14100
Kerala,Palakad,Palakkad,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),15/01/2021,7500,8500,8100
Kerala,Palakad,Palakkad,Lemon,Other,15/01/2021,5500,6000,5800
Kerala,Palakad,Palakkad,Lime,Other,15/01/2021,3000,3500,3300
Kerala,Palakad,Palakkad,Little gourd (Kundru),Other,15/01/2021,4000,4500,4300
Kerala,Palakad,Palakkad,Mango (Raw-Ripe),Mango - Raw-Ripe,15/01/2021,5000,5500,5300
Kerala,Palakad,Palakkad,Onion,Big,15/01/2021,4000,4500,4300
Kerala,Palakad,Palakkad,Onion,Small,15/01/2021,6500,7000,6800
Kerala,Palakad,Palakkad,Pineapple,Pine Apple,15/01/2021,2500,3000,2800
Kerala,Palakad,Palakkad,Potato,Potato,15/01/2021,3000,3500,3300
Kerala,Palakad,Palakkad,Pumpkin,Pumpkin,15/01/2021,600,1000,900
Kerala,Palakad,Palakkad,Snake gourd,Snakeguard,15/01/2021,1200,1600,1500
Kerala,Palakad,Palakkad,Sweet Potato,Sweet Potato,15/01/2021,2000,2500,2300
Kerala,Palakad,Palakkad,Tapioca,Tapioca,15/01/2021,1500,2000,1800
Kerala,Palakad,Palakkad,Tomato,Tomato,15/01/2021,2000,2500,2300
Kerala,Palakad,Pattambi,Amaranthus,Other,15/01/2021,1500,1800,1600
Kerala,Palakad,Pattambi,Ashgourd,Other,15/01/2021,1000,1500,1200
Kerala,Palakad,Pattambi,Banana,Nendra Bale,15/01/2021,2000,2500,2200
Kerala,Palakad,Pattambi,Banana,Palayamthodan,15/01/2021,2000,2500,2200
Kerala,Palakad,Pattambi,Beetroot,Other,15/01/2021,2000,2400,2200
Kerala,Palakad,Pattambi,Bhindi(Ladies Finger),Other,15/01/2021,6000,6500,6200
Kerala,Palakad,Pattambi,Bitter gourd,Other,15/01/2021,3500,4000,3800
Kerala,Palakad,Pattambi,Bottle gourd,Other,15/01/2021,2400,3000,2800
Kerala,Palakad,Pattambi,Brinjal,Other,15/01/2021,2600,3000,2800
Kerala,Palakad,Pattambi,Cabbage,Other,15/01/2021,1500,2000,1800
Kerala,Palakad,Pattambi,Carrot,Carrot,15/01/2021,2600,3000,2800
Kerala,Palakad,Pattambi,Cauliflower,Other,15/01/2021,1400,2000,1600
Kerala,Palakad,Pattambi,Cluster beans,Cluster Beans,15/01/2021,3600,4000,3800
Kerala,Palakad,Pattambi,Colacasia,Other,15/01/2021,3000,3500,3200
Kerala,Palakad,Pattambi,Cowpea (Lobia/Karamani),Cowpea (Whole),15/01/2021,4000,4500,4200
Kerala,Palakad,Pattambi,Cucumbar(Kheera),Other,15/01/2021,1500,2000,1800
Kerala,Palakad,Pattambi,Drumstick,Other,15/01/2021,13000,14000,13500
Kerala,Palakad,Pattambi,Elephant Yam (Suran),Other,15/01/2021,1600,2000,1800
Kerala,Palakad,Pattambi,French Beans (Frasbean),Other,15/01/2021,4000,4600,4200
Kerala,Palakad,Pattambi,Ginger(Green),Green Ginger,15/01/2021,4000,6000,5500
Kerala,Palakad,Pattambi,Green Avare (W),Other,15/01/2021,3000,3500,3200
Kerala,Palakad,Pattambi,Green Chilli,Green Chilly,15/01/2021,3000,4000,3200
Kerala,Palakad,Pattambi,Lemon,Other,15/01/2021,3000,3500,3200
Kerala,Palakad,Pattambi,Lime,Other,15/01/2021,5500,6000,5800
Kerala,Palakad,Pattambi,Little gourd (Kundru),Other,15/01/2021,3000,3500,3200
Kerala,Palakad,Pattambi,Mango,Other,15/01/2021,5000,6000,5500
Kerala,Palakad,Pattambi,Onion,Big,15/01/2021,3800,4000,3900
Kerala,Palakad,Pattambi,Onion,Small,15/01/2021,7000,8000,7500
Kerala,Palakad,Pattambi,Potato,Other,15/01/2021,2600,3000,2800
Kerala,Palakad,Pattambi,Pumpkin,Other,15/01/2021,1000,1500,1200
Kerala,Palakad,Pattambi,Snake gourd,Other,15/01/2021,2000,3000,2500
Kerala,Palakad,Pattambi,Sweet Potato,Other,15/01/2021,1500,2000,1800
Kerala,Palakad,Pattambi,Tapioca,Other,15/01/2021,1500,2000,1800
Kerala,Palakad,Pattambi,Tomato,Other,15/01/2021,1800,2000,1900
Kerala,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,15/01/2021,2000,2400,2200
Kerala,Pathanamthitta,Kuttoor,Ashgourd,Ashgourd,15/01/2021,1200,1600,1400
Kerala,Pathanamthitta,Kuttoor,Banana,Nendra Bale,15/01/2021,1500,1900,1700
Kerala,Pathanamthitta,Kuttoor,Banana,Palayamthodan,15/01/2021,1000,1200,1100
Kerala,Pathanamthitta,Kuttoor,Bhindi(Ladies Finger),Bhindi,15/01/2021,3200,3600,3400
Kerala,Pathanamthitta,Kuttoor,Bitter gourd,Bitter Gourd,15/01/2021,3600,4000,3800
Kerala,Pathanamthitta,Kuttoor,Brinjal,Brinjal,15/01/2021,2800,3200,3000
Kerala,Pathanamthitta,Kuttoor,Coconut Oil,Copra Oil,15/01/2021,20600,21000,20800
Kerala,Pathanamthitta,Kuttoor,Coconut Seed,Other,15/01/2021,4400,4800,4600
Kerala,Pathanamthitta,Kuttoor,Cowpea(Veg),Cowpea (Veg),15/01/2021,3100,3500,3300
Kerala,Pathanamthitta,Kuttoor,Cucumbar(Kheera),Cucumbar,15/01/2021,1800,2200,2000
Kerala,Pathanamthitta,Kuttoor,Elephant Yam (Suran),Other,15/01/2021,2000,2400,2200
Kerala,Pathanamthitta,Kuttoor,Ginger(Green),Green Ginger,15/01/2021,4600,5000,4800
Kerala,Pathanamthitta,Kuttoor,Pepper ungarbled,Other,15/01/2021,32300,32700,32500
Kerala,Pathanamthitta,Kuttoor,Rubber,RSS-4,15/01/2021,14800,15200,15000
Kerala,Pathanamthitta,Kuttoor,Snake gourd,Snakeguard,15/01/2021,2300,2700,2500
Kerala,Pathanamthitta,Kuttoor,Tapioca,Tapioca,15/01/2021,2300,2700,2500
Kerala,Pathanamthitta,Pandalam,Amaranthus,Amaranthus,15/01/2021,2500,2800,2800
Kerala,Pathanamthitta,Pandalam,Banana,Nendra Bale,15/01/2021,2000,2200,2200
Kerala,Pathanamthitta,Pandalam,Banana,Palayamthodan,15/01/2021,1000,1200,1200
Kerala,Pathanamthitta,Pandalam,Bhindi(Ladies Finger),Bhindi,15/01/2021,3500,3500,3500
Kerala,Pathanamthitta,Pandalam,Brinjal,Brinjal,15/01/2021,2500,2600,2500
Kerala,Pathanamthitta,Pandalam,Coconut,Coconut,15/01/2021,4500,4500,4500
Kerala,Pathanamthitta,Pandalam,Coconut Oil,Copra Oil,15/01/2021,21200,21600,21600
Kerala,Pathanamthitta,Pandalam,Cowpea(Veg),Cowpea (Veg),15/01/2021,5000,5000,5000
Kerala,Pathanamthitta,Pandalam,Cucumbar(Kheera),Cucumbar,15/01/2021,2000,2400,2400
Kerala,Pathanamthitta,Pandalam,Elephant Yam (Suran),Elephant Yam (Suran),15/01/2021,1800,2000,2000
Kerala,Pathanamthitta,Pandalam,Snake gourd,Snakeguard,15/01/2021,2500,2500,2500
Kerala,Pathanamthitta,Pandalam,Tapioca,Tapioca,15/01/2021,2000,2000,2000
Kerala,Thirssur,Chavakkad,Banana,Palayamthodan,15/01/2021,1700,2500,2400
Kerala,Thirssur,Chavakkad,Banana,Poovan,15/01/2021,3300,4400,4200
Kerala,Thirssur,Chavakkad,Banana,Robusta,15/01/2021,1800,2400,2400
Kerala,Thirssur,Chavakkad,Bitter gourd,Other,15/01/2021,2800,3800,3600
Kerala,Thirssur,Chavakkad,Brinjal,Other,15/01/2021,3200,4000,3900
Kerala,Thirssur,Chavakkad,Mango (Raw-Ripe),Other,15/01/2021,4000,6000,5800
Kerala,Thirssur,Chavakkad,Tapioca,Other,15/01/2021,1700,2500,2500
Kerala,Thirssur,Chelakkara,Amaranthus,Other,15/01/2021,1800,2000,1900
Kerala,Thirssur,Chelakkara,Ashgourd,Other,15/01/2021,1500,1800,1600
Kerala,Thirssur,Chelakkara,Banana - Green,Other,15/01/2021,2400,2500,2500
Kerala,Thirssur,Chelakkara,Beetroot,Other,15/01/2021,2500,2800,2600
Kerala,Thirssur,Chelakkara,Bhindi(Ladies Finger),Other,15/01/2021,2400,2500,2500
Kerala,Thirssur,Chelakkara,Bitter gourd,Other,15/01/2021,3000,3400,3200
Kerala,Thirssur,Chelakkara,Brinjal,Other,15/01/2021,1600,1800,1700
Kerala,Thirssur,Chelakkara,Cabbage,Other,15/01/2021,2200,2400,2300
Kerala,Thirssur,Chelakkara,Carrot,Other,15/01/2021,4500,4800,4600
Kerala,Thirssur,Chelakkara,Cauliflower,Other,15/01/2021,3800,4000,3900
Kerala,Thirssur,Chelakkara,Coconut Seed,Other,15/01/2021,3600,3800,3700
Kerala,Thirssur,Chelakkara,Cowpea(Veg),Other,15/01/2021,3000,3400,3200
Kerala,Thirssur,Chelakkara,Cucumbar(Kheera),Other,15/01/2021,2000,2200,2100
Kerala,Thirssur,Chelakkara,Drumstick,Other,15/01/2021,5000,5400,5200
Kerala,Thirssur,Chelakkara,Duster Beans,Other,15/01/2021,4000,4500,4200
Kerala,Thirssur,Chelakkara,Elephant Yam (Suran),Other,15/01/2021,2000,2200,2100
Kerala,Thirssur,Chelakkara,Ginger(Green),Other,15/01/2021,4500,4800,4600
Kerala,Thirssur,Chelakkara,Green Chilli,Other,15/01/2021,3000,3400,3200
Kerala,Thirssur,Chelakkara,Mango (Raw-Ripe),Other,15/01/2021,4500,4800,4600
Kerala,Thirssur,Chelakkara,Onion,Other,15/01/2021,3500,3800,3600
Kerala,Thirssur,Chelakkara,Potato,Other,15/01/2021,3200,3400,3300
Kerala,Thirssur,Chelakkara,Pumpkin,Other,15/01/2021,1800,2000,1900
Kerala,Thirssur,Chelakkara,Snake gourd,Other,15/01/2021,1800,2000,1900
Kerala,Thirssur,Chelakkara,Tapioca,Other,15/01/2021,1800,2000,1900
Kerala,Thirssur,Chelakkara,Tomato,Other,15/01/2021,1500,1800,1600
Kerala,Thirssur,Kodungalloor,Banana - Green,Other,15/01/2021,2000,2000,2000
Kerala,Thirssur,Kodungalloor,Tapioca,Other,15/01/2021,1500,1500,1500
Kerala,Thirssur,Thrissur,Amaranthus,Amaranthus,15/01/2021,1000,1200,1100
Kerala,Thirssur,Thrissur,Arecanut(Betelnut/Supari),Other,15/01/2021,30000,32000,31000
Kerala,Thirssur,Thrissur,Ashgourd,Ashgourd,15/01/2021,1000,1200,1100
Kerala,Thirssur,Thrissur,Banana,Banana - Ripe,15/01/2021,2200,2500,2350
Kerala,Thirssur,Thrissur,Banana,Palayamthodan,15/01/2021,1800,2000,1900
Kerala,Thirssur,Thrissur,Banana,Robusta,15/01/2021,1800,2000,1900
Kerala,Thirssur,Thrissur,Banana - Green,Banana - Green,15/01/2021,1800,2000,1900
Kerala,Thirssur,Thrissur,Beetroot,Beetroot,15/01/2021,1500,1700,1600
Kerala,Thirssur,Thrissur,Bhindi(Ladies Finger),Bhindi,15/01/2021,4500,5000,4750
Kerala,Thirssur,Thrissur,Bitter gourd,Bitter Gourd,15/01/2021,2500,3000,2750
Kerala,Thirssur,Thrissur,Black pepper,Other,15/01/2021,30000,31000,30500
Kerala,Thirssur,Thrissur,Brinjal,Brinjal,15/01/2021,1700,1900,1800
Kerala,Thirssur,Thrissur,Cabbage,Cabbage,15/01/2021,1200,1600,1400
Kerala,Thirssur,Thrissur,Carrot,Carrot,15/01/2021,3200,3500,3350
Kerala,Thirssur,Thrissur,Cauliflower,Cauliflower,15/01/2021,1000,1400,1200
Kerala,Thirssur,Thrissur,Cluster beans,Cluster Beans,15/01/2021,4500,4700,4600
Kerala,Thirssur,Thrissur,Coconut Seed,Other,15/01/2021,4500,4700,4600
Kerala,Thirssur,Thrissur,Cowpea(Veg),Cowpea (Veg),15/01/2021,4500,4800,4650
Kerala,Thirssur,Thrissur,Cucumbar(Kheera),Cucumbar,15/01/2021,2000,2200,2100
Kerala,Thirssur,Thrissur,Drumstick,Drumstick,15/01/2021,11000,12000,11500
Kerala,Thirssur,Thrissur,Elephant Yam (Suran),Other,15/01/2021,1200,1400,1300
Kerala,Thirssur,Thrissur,Ginger(Green),Green Ginger,15/01/2021,2800,3000,2900
Kerala,Thirssur,Thrissur,Green Chilli,Green Chilly,15/01/2021,3000,3200,3100
Kerala,Thirssur,Thrissur,Lemon,Other,15/01/2021,4800,5000,4900
Kerala,Thirssur,Thrissur,Little gourd (Kundru),Other,15/01/2021,3800,4000,3900
Kerala,Thirssur,Thrissur,Mango (Raw-Ripe),Mango - Raw-Ripe,15/01/2021,5000,5500,5250
Kerala,Thirssur,Thrissur,Nutmeg,Other,15/01/2021,21000,23000,22000
Kerala,Thirssur,Thrissur,Onion,Onion,15/01/2021,3500,3800,3650
Kerala,Thirssur,Thrissur,Pineapple,Pine Apple,15/01/2021,1800,2000,1900
Kerala,Thirssur,Thrissur,Potato,Potato,15/01/2021,3200,3500,3350
Kerala,Thirssur,Thrissur,Pumpkin,Pumpkin,15/01/2021,900,1100,1000
Kerala,Thirssur,Thrissur,Snake gourd,Snakeguard,15/01/2021,1800,2000,1900
Kerala,Thirssur,Thrissur,Tapioca,Tapioca,15/01/2021,1400,1600,1500
Kerala,Thirssur,Thrissur,Tomato,Tomato,15/01/2021,1800,2000,1900
Kerala,Thiruvananthapuram,Kattakada,Amaranthus,Amaranthus,15/01/2021,3000,4000,3500
Kerala,Thiruvananthapuram,Kattakada,Bhindi(Ladies Finger),Other,15/01/2021,3000,6000,3500
Kerala,Thiruvananthapuram,Kattakada,Bitter gourd,Other,15/01/2021,3500,5500,4000
Kerala,Thiruvananthapuram,Kattakada,Bottle gourd,Other,15/01/2021,2000,4500,2500
Kerala,Thiruvananthapuram,Kattakada,Brinjal,Other,15/01/2021,2500,4500,2700
Kerala,Thiruvananthapuram,Kattakada,Coconut,Other,15/01/2021,4000,5800,5000
Kerala,Thiruvananthapuram,Kattakada,Colacasia,Other,15/01/2021,5000,6000,5500
Kerala,Thiruvananthapuram,Kattakada,Cucumbar(Kheera),Other,15/01/2021,1000,2000,1500
Kerala,Thiruvananthapuram,Kattakada,Elephant Yam (Suran),Other,15/01/2021,2000,3000,2500
Kerala,Thiruvananthapuram,Kattakada,Ginger(Green),Other,15/01/2021,6000,10000,9000
Kerala,Thiruvananthapuram,Kattakada,Papaya,Other,15/01/2021,2000,3500,2500
Kerala,Thiruvananthapuram,Kattakada,Snake gourd,Other,15/01/2021,1000,2500,2000
Kerala,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,15/01/2021,3300,3500,3400
Kerala,Thiruvananthapuram,Neyyatinkara,Amphophalus,Amphophalus,15/01/2021,3300,3500,3400
Kerala,Thiruvananthapuram,Neyyatinkara,Banana - Green,Banana - Green,15/01/2021,3300,3500,3400
Kerala,Thiruvananthapuram,Neyyatinkara,Beetroot,Beetroot,15/01/2021,3500,4000,3700
Kerala,Thiruvananthapuram,Neyyatinkara,Bhindi(Ladies Finger),Bhindi,15/01/2021,2600,3000,2800
Kerala,Thiruvananthapuram,Neyyatinkara,Bitter gourd,Bitter Gourd,15/01/2021,3600,4000,3800
Kerala,Thiruvananthapuram,Neyyatinkara,Brinjal,Brinjal,15/01/2021,3300,3500,3400
Kerala,Thiruvananthapuram,Neyyatinkara,Cabbage,Other,15/01/2021,3300,3500,3400
Kerala,Thiruvananthapuram,Neyyatinkara,Carrot,Other,15/01/2021,4600,5000,4800
Kerala,Thiruvananthapuram,Neyyatinkara,Cluster beans,Other,15/01/2021,4600,5000,4800
Kerala,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),Coriander,15/01/2021,5600,6000,5800
Kerala,Thiruvananthapuram,Neyyatinkara,Cucumbar(Kheera),Cucumbar,15/01/2021,3300,3500,3400
Kerala,Thiruvananthapuram,Neyyatinkara,Drumstick,Drumstick,15/01/2021,4300,4500,4400
Kerala,Thiruvananthapuram,Neyyatinkara,Duster Beans,Other,15/01/2021,3300,3500,3400
Kerala,Thiruvananthapuram,Neyyatinkara,Green Chilli,Green Chilly,15/01/2021,5600,6000,5800
Kerala,Thiruvananthapuram,Neyyatinkara,Pumpkin,Other,15/01/2021,2300,2500,2400
Kerala,Thiruvananthapuram,Neyyatinkara,Snake gourd,Other,15/01/2021,2600,3000,2800
Kerala,Thiruvananthapuram,Neyyatinkara,Tapioca,Tapioca,15/01/2021,3300,3500,3400
Kerala,Thiruvananthapuram,Neyyatinkara,Tomato,Tomato,15/01/2021,2600,3000,2800
Kerala,Wayanad,Kalpetta,Ashgourd,Other,15/01/2021,900,1000,1000
Kerala,Wayanad,Kalpetta,Banana - Green,Other,15/01/2021,1000,1100,1100
Kerala,Wayanad,Kalpetta,Bitter gourd,Other,15/01/2021,1600,1700,1700
Kerala,Wayanad,Kalpetta,Black pepper,Other,15/01/2021,32500,33500,33500
Kerala,Wayanad,Kalpetta,Brinjal,Other,15/01/2021,1400,1500,1500
Kerala,Wayanad,Kalpetta,Coffee,Other,15/01/2021,11200,11300,11300
Kerala,Wayanad,Kalpetta,Colacasia,Other,15/01/2021,2100,2200,2200
Kerala,Wayanad,Kalpetta,Cowpea(Veg),Other,15/01/2021,1700,1800,1800
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,15/01/2021,1500,1600,1600
Kerala,Wayanad,Kalpetta,Green Chilli,Green Chilly,15/01/2021,1700,1800,1800
Kerala,Wayanad,Kalpetta,Pumpkin,Other,15/01/2021,900,1000,1000
Kerala,Wayanad,Kalpetta,Rubber,Other,15/01/2021,12900,13000,13000
Kerala,Wayanad,Kalpetta,Snake gourd,Other,15/01/2021,1500,1600,1600
Kerala,Wayanad,Kalpetta,Yam (Ratalu),Other,15/01/2021,1200,1300,1300
Kerala,Wayanad,Manathavady,Amphophalus,Other,15/01/2021,900,1000,950
Kerala,Wayanad,Manathavady,Banana,Other,15/01/2021,900,1000,950
Kerala,Wayanad,Manathavady,Coffee,Other,15/01/2021,6400,6500,6450
Kerala,Wayanad,Manathavady,Cowpea(Veg),Cowpea (Veg),15/01/2021,1900,2000,1950
Kerala,Wayanad,Manathavady,Ginger(Green),Green Ginger,15/01/2021,1650,1850,1750
Kerala,Wayanad,Manathavady,Pepper ungarbled,Other,15/01/2021,32000,32500,32250
Kerala,Wayanad,Manathavady,Rubber,Other,15/01/2021,13000,13200,13100
Madhya Pradesh,Ashoknagar,Ashoknagar(F&V),Green Chilli,Other,15/01/2021,1500,1500,1500
Madhya Pradesh,Dewas,Haatpipliya,Bhindi(Ladies Finger),Bhindi,15/01/2021,1500,2000,1750
Madhya Pradesh,Dewas,Haatpipliya,Brinjal,Brinjal,15/01/2021,1000,1300,1150
Madhya Pradesh,Dewas,Haatpipliya,Cabbage,Cabbage,15/01/2021,1200,1500,1350
Madhya Pradesh,Dewas,Haatpipliya,Cauliflower,Cauliflower,15/01/2021,1200,1600,1400
Madhya Pradesh,Dewas,Haatpipliya,Green Chilli,Green Chilly,15/01/2021,3000,5000,4000
Madhya Pradesh,Dewas,Haatpipliya,Peas Wet,Peas Wet,15/01/2021,1200,1400,1300
Madhya Pradesh,Dewas,Haatpipliya,Potato,Potato,15/01/2021,1400,1800,1600
Madhya Pradesh,Dewas,Haatpipliya,Tomato,Tomato,15/01/2021,1200,1500,1350
Madhya Pradesh,Dewas,Khategaon,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),15/01/2021,5120,5412,5300
Madhya Pradesh,Dewas,Khategaon,Kabuli Chana(Chickpeas-White),Other,15/01/2021,4000,4400,4250
Madhya Pradesh,Dewas,Khategaon,Maize,Yellow,15/01/2021,1100,1312,1200
Madhya Pradesh,Dewas,Khategaon,Soyabean,Soyabeen,15/01/2021,3120,4210,3854
Madhya Pradesh,Dewas,Khategaon,Wheat,Other,15/01/2021,1580,1840,1680
Madhya Pradesh,Dewas,Loharda,Wheat,Lokwan,15/01/2021,1500,1700,1600
Madhya Pradesh,Dhar,Kukshi,Bhindi(Ladies Finger),Bhindi,15/01/2021,900,1500,1200
Madhya Pradesh,Dhar,Kukshi,Bottle gourd,Bottle Gourd,15/01/2021,500,700,600
Madhya Pradesh,Dhar,Kukshi,Brinjal,Brinjal,15/01/2021,500,800,700
Madhya Pradesh,Dhar,Kukshi,Cabbage,Cabbage,15/01/2021,800,1200,1000
Madhya Pradesh,Dhar,Kukshi,Carrot,Carrot,15/01/2021,1500,1800,1600
Madhya Pradesh,Dhar,Kukshi,Coriander(Leaves),Coriander,15/01/2021,1200,1500,1400
Madhya Pradesh,Dhar,Kukshi,Garlic,Garlic,15/01/2021,2500,6000,3200
Madhya Pradesh,Dhar,Kukshi,Green Chilli,Green Chilly,15/01/2021,800,1400,1000
Madhya Pradesh,Dhar,Kukshi,Methi(Leaves),Methi,15/01/2021,600,1000,800
Madhya Pradesh,Dhar,Kukshi,Peas Wet,Other,15/01/2021,800,1200,1000
Madhya Pradesh,Dhar,Kukshi,Potato,Potato,15/01/2021,1200,1500,1300
Madhya Pradesh,Dhar,Kukshi,Raddish,Other,15/01/2021,500,700,600
Madhya Pradesh,Dhar,Kukshi,Spinach,Other,15/01/2021,600,800,700
Madhya Pradesh,Dhar,Kukshi,Sponge gourd,Other,15/01/2021,1200,1800,1500
Madhya Pradesh,Dhar,Kukshi,Tomato,Tomato,15/01/2021,600,800,700
Madhya Pradesh,Guna,Guna(F&V),Peas Wet,Peas Wet,15/01/2021,600,850,700
Madhya Pradesh,Guna,Guna(F&V),Potato,Other,15/01/2021,510,600,550
Madhya Pradesh,Indore,Mhow,Soyabean,Other,15/01/2021,3400,3400,3400
Madhya Pradesh,Rajgarh,Narsinghgarh,Bhindi(Ladies Finger),Bhindi,15/01/2021,600,1135,825
Madhya Pradesh,Sagar,Deori,Potato,Other,15/01/2021,1000,1500,1200
Madhya Pradesh,Sagar,Deori,Tomato,Tomato,15/01/2021,500,800,600
Maharashtra,Ahmednagar,Rahata,Bhindi(Ladies Finger),Other,15/01/2021,2500,2500,2500
Maharashtra,Ahmednagar,Rahata,Bottle gourd,Other,15/01/2021,400,800,600
Maharashtra,Ahmednagar,Rahata,Cabbage,Other,15/01/2021,200,500,300
Maharashtra,Ahmednagar,Rahata,Carrot,Other,15/01/2021,1000,2000,1500
Maharashtra,Ahmednagar,Rahata,Cauliflower,Other,15/01/2021,300,600,500
Maharashtra,Ahmednagar,Rahata,Coriander(Leaves),Other,15/01/2021,4,6,5
Maharashtra,Ahmednagar,Rahata,Garlic,Other,15/01/2021,6000,7000,6500
Maharashtra,Ahmednagar,Rahata,Ginger(Green),Other,15/01/2021,2000,2000,2000
Maharashtra,Ahmednagar,Rahata,Green Chilli,Other,15/01/2021,3000,4500,4000
Maharashtra,Ahmednagar,Rahata,Green Peas,Other,15/01/2021,1000,1800,1500
Maharashtra,Ahmednagar,Rahata,Guar,Other,15/01/2021,3500,3500,3500
Maharashtra,Ahmednagar,Rahata,Lime,Other,15/01/2021,3500,3500,3500
Maharashtra,Ahmednagar,Rahata,Onion,Red,15/01/2021,500,2850,2100
Maharashtra,Ahmednagar,Rahata,Potato,Other,15/01/2021,1000,1600,1300
Maharashtra,Ahmednagar,Rahata,Spinach,Other,15/01/2021,2,6,4
Maharashtra,Ahmednagar,Rahata,Tomato,Other,15/01/2021,400,800,600
Maharashtra,Akola,Akola,Arhar (Tur/Red Gram)(Whole),Other,15/01/2021,3900,6250,5500
Maharashtra,Akola,Akola,Bengal Gram(Gram)(Whole),Other,15/01/2021,3700,4250,4200
Maharashtra,Akola,Akola,Black Gram (Urd Beans)(Whole),Other,15/01/2021,3500,6300,5400
Maharashtra,Akola,Akola,Green Gram (Moong)(Whole),Green (Whole),15/01/2021,5000,5000,5000
Maharashtra,Akola,Akola,Jowar(Sorghum),Other,15/01/2021,950,1000,975
Maharashtra,Akola,Akola,Soyabean,Yellow,15/01/2021,3700,4400,4250
Maharashtra,Akola,Akola,Wheat,Other,15/01/2021,1400,1500,1450
Maharashtra,Jalana,Mantha,Arhar (Tur/Red Gram)(Whole),Other,15/01/2021,5100,5500,5350
Maharashtra,Jalana,Mantha,Bengal Gram(Gram)(Whole),Other,15/01/2021,3850,4125,4000
Maharashtra,Jalana,Mantha,Jowar(Sorghum),Other,15/01/2021,1250,1550,1425
Maharashtra,Jalana,Mantha,Soyabean,Yellow,15/01/2021,4000,4250,4200
Maharashtra,Jalana,Mantha,Wheat,Other,15/01/2021,1300,1750,1625
Maharashtra,Latur,Jalkot,Arhar (Tur/Red Gram)(Whole),Other,15/01/2021,6150,6350,6250
Maharashtra,Latur,Jalkot,Soyabean,Other,15/01/2021,4000,4300,4150
